wbhao,geoid_scatter,teacher,k12,AreaName,teacher_share,k12_share,state,city,city2
White,3902800,6240,96708,"Knox County, Marion County, Morrow County",0.96355778,0.907204509,Ohio,,
White,3902900,3965,79993,"Coshocton County, Guernsey County, Holmes County",0.993983448,0.95441097,Ohio,,
White,3903000,4772,65152,"Harrison County, Tuscarawas County",0.977868855,0.924154937,Ohio,,
White,3903190,19173,218660,"Carroll County, Stark County",0.950664401,0.809132636,Ohio,,
White,3903400,3809,61884,Columbiana County,1,0.932634056,Ohio,,
White,3903500,6716,69845,"Belmont County, Jefferson County",0.956695139,0.86089164,Ohio,,
White,3903600,4289,55633,"Monroe County, Morgan County, Noble County, Washington County",1,0.939207196,Ohio,,
White,3903700,7500,77630,"Muskingum County, Perry County",0.99114579,0.892421961,Ohio,,
White,3903800,7727,104421,Licking County,0.98095721,0.873918295,Ohio,,
White,3903900,8331,94770,Fairfield County,1,0.819838047,Ohio,,
White,3904000,13243,132001,Delaware County,1,0.833881855,Ohio,,
White,3904100,70713,429063,Franklin County,0.883040488,0.531527698,Ohio,,
White,3904200,6931,99105,"Madison County, Pickaway County, Union County",0.990425825,0.878512561,Ohio,,
White,3904300,6048,72012,Clark County,0.925195038,0.762443244,Ohio,,
White,3904400,4306,65401,Miami County,0.9777475,0.894996881,Ohio,,
White,3904500,6873,97566,"Darke County, Preble County, Shelby County",1,0.937521636,Ohio,,
White,3904600,22495,220385,Montgomery County,0.890045106,0.62334007,Ohio,,
White,3904700,8498,80528,Greene County,0.941189528,0.803464174,Ohio,,
White,3904800,5343,64343,"Fayette County, Ross County",0.971101403,0.868912876,Ohio,,
White,3904900,7249,69995,"Hocking County, Jackson County, Pike County, Vinton County",0.95293808,0.935561895,Ohio,,
White,3905000,4912,59157,"Athens County, Gallia County, Meigs County",0.973444283,0.908430576,Ohio,,
White,3905100,5777,86856,"Lawrence County, Scioto County",1,0.907396555,Ohio,,
White,3905200,6024,75587,"Adams County, Clinton County, Highland County",1,0.937327147,Ohio,,
White,3905300,13060,152630,Warren County,0.927754521,0.852814972,Ohio,,
White,3905400,16336,200325,Butler County,0.934393406,0.742929518,Ohio,,
White,3905500,44600,310905,Hamilton County,0.824384034,0.576729357,Ohio,,
White,3905690,11476,157699,"Brown County, Clermont County",0.932553232,0.919838786,Ohio,,
White,4000190,14315,166855,"Craig County, Delaware County, Mayes County, McIntosh County, Muskogee County, Nowata County, Okmulgee County, Ottawa County, Rogers County, Wagoner County",0.785114884,0.52635479,Oklahoma,,
White,4000200,4111,32278,"Adair County, Cherokee County, Sequoyah County",0.525770545,0.383932829,Oklahoma,,
White,4000300,7520,71070,"Choctaw County, Haskell County, Latimer County, Le Flore County, McCurtain County, Pittsburg County, Pushmataha County",0.765316486,0.55312556,Oklahoma,,
White,4000400,5094,47937,"Beckham County, Custer County, Greer County, Harmon County, Jackson County, Kiowa County, Roger Mills County, Washita County",0.976423204,0.60815233,Oklahoma,,
White,4000500,6229,55093,"Alfalfa County, Beaver County, Blaine County, Cimarron County, Dewey County, Ellis County, Grant County, Harper County, Kingfisher County, Major County, Texas County, Woods County, Woodward County",0.963644803,0.652575076,Oklahoma,,
White,4000600,7966,83852,"Caddo County, Comanche County, Cotton County, Jefferson County, Stephens County, Tillman County",0.735753238,0.510828555,Oklahoma,,
White,4000700,9607,92261,"Atoka County, Bryan County, Carter County, Coal County, Garvin County, Johnston County, Love County, Marshall County, Murray County, Pontotoc County",0.794426501,0.587271869,Oklahoma,,
White,4000800,6619,69918,Canadian County,0.841362655,0.696227968,Oklahoma,,
White,4000900,10702,112244,Cleveland County,0.881403387,0.632346332,Oklahoma,,
White,4001000,35666,224697,Oklahoma County,0.78797251,0.421454132,Oklahoma,,
White,4001100,7751,125927,"Grady County, Lincoln County, Logan County, McClain County, Pottawatomie County",0.782060325,0.714738965,Oklahoma,,
White,4001290,46482,365722,"Creek County, Hughes County, Okfuskee County, Osage County, Pawnee County, Payne County, Seminole County, Tulsa County, Washington County",0.818431497,0.552636325,Oklahoma,,
White,4001400,4726,55429,"Garfield County, Kay County, Noble County",0.899505138,0.635792196,Oklahoma,,
White,4100100,4787,57349,"Baker County, Umatilla County, Union County, Wallowa County",0.984371781,0.63629204,Oregon,,
White,4100200,4440,47319,"Crook County, Gilliam County, Grant County, Hood River County, Jefferson County, Morrow County, Sherman County, Wasco County, Wheeler County",0.917544961,0.604020953,Oregon,,
White,4100300,5500,44405,"Harney County, Klamath County, Lake County, Malheur County",0.891699076,0.61110884,Oregon,,
White,4100400,7267,85709,Deschutes County,0.972434103,0.797115088,Oregon,,
White,4100500,4942,70541,"Clatsop County, Columbia County, Lincoln County, Tillamook County",0.888529301,0.75928098,Oregon,,
White,4100600,8456,96201,"Benton County, Linn County",0.876905501,0.769601822,Oregon,,
White,4100700,13448,149463,Lane County,0.860616922,0.732001543,Oregon,,
White,4100800,4845,72627,"Coos County, Curry County, Josephine County",0.901227653,0.784978569,Oregon,,
White,4100900,7931,91189,Jackson County,0.974803329,0.715797305,Oregon,,
White,4101000,3243,50594,Douglas County,0.969217002,0.831208527,Oregon,,
White,4101100,11504,123292,Marion County,0.81432718,0.50716579,Oregon,,
White,4101200,7781,85914,"Polk County, Yamhill County",0.96899128,0.689889431,Oregon,,
White,4101325,36813,232094,Multnomah County,0.844955027,0.552968144,Oregon,,
White,4101326,15438,196940,Clackamas County,0.914356768,0.74372828,Oregon,,
White,4101327,22786,222340,Washington County,0.87436682,0.556374371,Oregon,,
White,4200100,13721,137020,Erie County,0.947844684,0.761509895,Pennsylvania,,
White,4200200,6552,73751,"Crawford County, Warren County",0.989279807,0.928362846,Pennsylvania,,
White,4200300,8418,99224,"Cameron County, Clearfield County, Elk County, McKean County, Potter County",0.995977283,0.961752474,Pennsylvania,,
White,4200400,4952,64480,"Bradford County, Sullivan County, Tioga County",0.992384791,0.927196145,Pennsylvania,,
White,4200500,5946,76800,"Pike County, Susquehanna County, Wayne County",0.958259463,0.82657969,Pennsylvania,,
White,4200600,11608,65298,Monroe County,0.923615515,0.550791621,Pennsylvania,,
White,4200700,14401,112284,"Lackawanna County, Wyoming County",0.986910641,0.781301737,Pennsylvania,,
White,4200800,18415,172558,"Columbia County, Luzerne County",0.971306503,0.778638601,Pennsylvania,,
White,4200900,10660,79098,"Clinton County, Lycoming County",0.996820629,0.872882545,Pennsylvania,,
White,4201000,7466,56202,"Montour County, Northumberland County",0.982756376,0.891076863,Pennsylvania,,
White,4201100,5757,87762,"Juniata County, Mifflin County, Snyder County, Union County",1,0.910129845,Pennsylvania,,
White,4201200,6327,59460,Centre County,0.972188056,0.846839666,Pennsylvania,,
White,4201300,7296,76653,"Clarion County, Forest County, Jefferson County, Venango County",0.98064518,0.919696212,Pennsylvania,,
White,4201400,6518,58933,Mercer County,0.962350488,0.838939726,Pennsylvania,,
White,4201500,15328,130279,"Beaver County, Lawrence County",0.966883242,0.832703769,Pennsylvania,,
White,4201600,10824,108923,Butler County,0.978838861,0.917014658,Pennsylvania,,
White,4201700,70045,477765,Allegheny County,0.908036113,0.701036811,Pennsylvania,,
White,4201900,6566,79946,"Armstrong County, Indiana County",0.966583252,0.943248868,Pennsylvania,,
White,4202000,16207,186094,Westmoreland County,0.984749079,0.892353117,Pennsylvania,,
White,4202100,8480,70108,Cambria County,0.987539291,0.883228123,Pennsylvania,,
White,4202200,10352,90720,"Blair County, Huntingdon County",1,0.901762366,Pennsylvania,,
White,4202300,17015,148263,"Cumberland County, Perry County",0.952687562,0.842848778,Pennsylvania,,
White,4202400,16334,97061,Dauphin County,0.892080843,0.541209221,Pennsylvania,,
White,4202500,6529,65716,Lebanon County,0.993608296,0.746458888,Pennsylvania,,
White,4202600,7122,78967,Schuylkill County,0.982480347,0.894060493,Pennsylvania,,
White,4202700,20894,173790,Berks County,0.913119495,0.611686766,Pennsylvania,,
White,4202890,37548,289589,"Carbon County, Lehigh County, Northampton County",0.892682254,0.624814451,Pennsylvania,,
White,4203000,32541,332519,Bucks County,0.927966475,0.791530967,Pennsylvania,,
White,4203100,57986,381640,Montgomery County,0.921260834,0.713069916,Pennsylvania,,
White,4203200,57084,200679,Philadelphia County,0.717866182,0.213613287,Pennsylvania,Philadelphia,Philadelphia
White,4203300,31971,220800,Delaware County,0.887762725,0.596088171,Pennsylvania,,
White,4203400,36226,273150,Chester County,0.939178705,0.76629591,Pennsylvania,,
White,4203500,27095,268745,Lancaster County,0.975728333,0.760750473,Pennsylvania,,
White,4203600,22143,226128,York County,0.944707513,0.767466962,Pennsylvania,,
White,4203700,13167,134715,"Adams County, Franklin County",0.953301489,0.824161708,Pennsylvania,,
White,4203800,7074,78135,"Bedford County, Fulton County, Somerset County",0.998024821,0.968611717,Pennsylvania,,
White,4203900,4784,70671,Fayette County,1,0.888261855,Pennsylvania,,
White,4204000,12538,129378,"Greene County, Washington County",0.975036919,0.888432622,Pennsylvania,,
White,4400100,36318,186016,"Burrillville town, Central Falls city, Cranston city, Cumberland town, East Providence city, Foster town, Glocester town, Johnston town, Lincoln town, North Providence town, North Smithfield town, Pawtucket city, Providence city, Scituate town, Smithfield town, Woonsocket city",0.907428205,0.485173494,Rhode Island,,
White,4400201,8679,79641,"Coventry town, East Greenwich town, Warwick city, West Greenwich town, West Warwick town",0.928433895,0.839466214,Rhode Island,,
White,4400300,7449,61494,"Barrington town, Bristol town, Jamestown town, Little Compton town, Middletown town, Newport city, Portsmouth town, Tiverton town, Warren town",0.929846466,0.833094001,Rhode Island,,
White,4400400,9158,64137,"Charlestown town, Exeter town, Hopkinton town, Narragansett town, New Shoreham town, North Kingstown town, Richmond town, South Kingstown town, Westerly town",0.996517956,0.880567312,Rhode Island,,
