city,state,abbr,white,black,hispanic,asian,american_indian,alaskan_native,native_hawaiian,city_k12,city_teacher,state_k12,state_teacher
,Indiana,IN,1,1,0,1,1,0,0,,,0.859134197,0.969763517
,Indiana,IN,0,1,0,1,1,0,0,,,0.129843324,0.042141438
,Indiana,IN,1,0,0,1,1,0,0,,,0.748517096,0.935896039
,Indiana,IN,0,0,0,1,1,0,0,,,0.019226206,0.008273929
,Indiana,IN,1,1,1,0,1,0,0,,,0.940280914,0.981072903
,Indiana,IN,0,1,1,0,1,0,0,,,0.210990086,0.053450864
,Indiana,IN,1,0,1,0,1,0,0,,,0.829663873,0.947205424
,Indiana,IN,0,0,1,0,1,0,0,,,0.100372978,0.019583356
,Indiana,IN,1,1,0,0,1,0,0,,,0.841276586,0.961914957
,Indiana,IN,0,1,0,0,1,0,0,,,0.111985736,0.034292903
,Indiana,IN,1,0,0,0,1,0,0,,,0.730659485,0.928047478
,Indiana,IN,0,0,0,0,1,0,0,,,0.001368618,0.000425395
,Indiana,IN,1,1,1,1,0,0,0,,,0.956769884,0.988496065
,Indiana,IN,0,1,1,1,0,0,0,,,0.22747907,0.060874004
,Indiana,IN,1,0,1,1,0,0,0,,,0.846152842,0.954628587
,Indiana,IN,0,0,1,1,0,0,0,,,0.116861947,0.027006496
,Indiana,IN,1,1,0,1,0,0,0,,,0.857765555,0.969338119
,Indiana,IN,0,1,0,1,0,0,0,,,0.128474712,0.041716043
,Indiana,IN,1,0,0,1,0,0,0,,,0.747148454,0.935470641
,Indiana,IN,0,0,0,1,0,0,0,,,0.017857589,0.007848535
,Indiana,IN,1,1,1,0,0,0,0,,,0.938912272,0.980647504
,Indiana,IN,0,1,1,0,0,0,0,,,0.209621474,0.053025469
,Indiana,IN,1,0,1,0,0,0,0,,,0.828295231,0.946780026
,Indiana,IN,0,0,1,0,0,0,0,,,0.099004358,0.019157961
,Indiana,IN,1,1,0,0,0,0,0,,,0.839907944,0.961489558
,Indiana,IN,0,1,0,0,0,0,0,,,0.110617116,0.033867508
,Indiana,IN,1,0,0,0,0,0,0,,,0.729290843,0.92762208
,Indiana,IN,0,0,0,0,0,0,0,,,0,0
Sioux City,Iowa,IA,1,1,1,1,1,0,0,0.953320503,1,0.962627232,0.997273088
Sioux City,Iowa,IA,0,1,1,1,1,0,0,0.245362043,0.059789345,0.156856313,0.035650678
Sioux City,Iowa,IA,1,0,1,1,1,0,0,0.930787325,1,0.916677892,0.984710336
Sioux City,Iowa,IA,0,0,1,1,1,0,0,0.222828895,0.059789345,0.110906951,0.023087913
Sioux City,Iowa,IA,1,1,0,1,1,0,0,0.774296284,0.94021064,0.872512937,0.981520593
Sioux City,Iowa,IA,0,1,0,1,1,0,0,0.066337824,0,0.06674201,0.019898169
Sioux City,Iowa,IA,1,0,0,1,1,0,0,0.751763105,0.94021064,0.826563597,0.968957841
Sioux City,Iowa,IA,0,0,0,1,1,0,0,0.043804679,0,0.020792663,0.007335406
Sioux City,Iowa,IA,1,1,1,0,1,0,0,0.926754355,1,0.944086373,0.990511239
Sioux City,Iowa,IA,0,1,1,0,1,0,0,0.218795896,0.059789345,0.138315424,0.028888822
Sioux City,Iowa,IA,1,0,1,0,1,0,0,0.904221177,1,0.898137033,0.977948487
Sioux City,Iowa,IA,0,0,1,0,1,0,0,0.196262747,0.059789345,0.09236607,0.016326057
Sioux City,Iowa,IA,1,1,0,0,1,0,0,0.747730136,0.94021064,0.853972077,0.974758744
Sioux City,Iowa,IA,0,1,0,0,1,0,0,0.039771669,0,0.048201133,0.013136314
Sioux City,Iowa,IA,1,0,0,0,1,0,0,0.725196958,0.94021064,0.808022738,0.962195992
Sioux City,Iowa,IA,0,0,0,0,1,0,0,0.017238528,0,0.002251782,0.00057355
Sioux City,Iowa,IA,1,1,1,1,0,0,0,0.936081946,1,0.960375428,0.996699512
Sioux City,Iowa,IA,0,1,1,1,0,0,0,0.228123516,0.059789345,0.154604524,0.035077129
Sioux City,Iowa,IA,1,0,1,1,0,0,0,0.913548827,1,0.914426088,0.98413676
Sioux City,Iowa,IA,0,0,1,1,0,0,0,0.205590367,0.059789345,0.10865517,0.022514364
Sioux City,Iowa,IA,1,1,0,1,0,0,0,0.757057726,0.94021064,0.870261133,0.980947018
Sioux City,Iowa,IA,0,1,0,1,0,0,0,0.049099296,0,0.064490229,0.019324619
Sioux City,Iowa,IA,1,0,0,1,0,0,0,0.734524608,0.94021064,0.824311793,0.968384266
Sioux City,Iowa,IA,0,0,0,1,0,0,0,0.026566152,0,0.018540882,0.006761856
Sioux City,Iowa,IA,1,1,1,0,0,0,0,0.909515798,1,0.941834569,0.989937663
Sioux City,Iowa,IA,0,1,1,0,0,0,0,0.201557368,0.059789345,0.136063635,0.028315272
Sioux City,Iowa,IA,1,0,1,0,0,0,0,0.886982679,1,0.895885229,0.977374911
Sioux City,Iowa,IA,0,0,1,0,0,0,0,0.17902422,0.059789345,0.090114288,0.015752507
Sioux City,Iowa,IA,1,1,0,0,0,0,0,0.730491579,0.94021064,0.851720273,0.974185169
Sioux City,Iowa,IA,0,1,0,0,0,0,0,0.022533143,0,0.045949351,0.012562764
Sioux City,Iowa,IA,1,0,0,0,0,0,0,0.70795846,0.94021064,0.805770934,0.961622417
Sioux City,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0
,Kansas,KS,1,1,1,1,1,0,0,,,0.947911739,0.992189348
,Kansas,KS,0,1,1,1,1,0,0,,,0.271981597,0.062064949
,Kansas,KS,1,0,1,1,1,0,0,,,0.882463813,0.972849131
,Kansas,KS,0,0,1,1,1,0,0,,,0.206533641,0.042724732
,Kansas,KS,1,1,0,1,1,0,0,,,0.771906734,0.962242723
,Kansas,KS,0,1,0,1,1,0,0,,,0.095976554,0.032118298
,Kansas,KS,1,0,0,1,1,0,0,,,0.706458807,0.942902505
,Kansas,KS,0,0,0,1,1,0,0,,,0.03052864,0.012778077
,Kansas,KS,1,1,1,0,1,0,0,,,0.924756289,0.983980119
,Kansas,KS,0,1,1,0,1,0,0,,,0.248826101,0.053855717
,Kansas,KS,1,0,1,0,1,0,0,,,0.859308362,0.964639902
,Kansas,KS,0,0,1,0,1,0,0,,,0.183378175,0.034515496
,Kansas,KS,1,1,0,0,1,0,0,,,0.748751283,0.954033494
,Kansas,KS,0,1,0,0,1,0,0,,,0.072821088,0.023909064
,Kansas,KS,1,0,0,0,1,0,0,,,0.683303356,0.934693277
,Kansas,KS,0,0,0,0,1,0,0,,,0.007373172,0.004568845
,Kansas,KS,1,1,1,1,0,0,0,,,0.940538585,0.987620533
,Kansas,KS,0,1,1,1,0,0,0,,,0.264608413,0.057496104
,Kansas,KS,1,0,1,1,0,0,0,,,0.875090659,0.968280315
,Kansas,KS,0,0,1,1,0,0,0,,,0.199160472,0.038155887
,Kansas,KS,1,1,0,1,0,0,0,,,0.764533579,0.957673907
,Kansas,KS,0,1,0,1,0,0,0,,,0.088603385,0.027549453
,Kansas,KS,1,0,0,1,0,0,0,,,0.699085653,0.93833369
,Kansas,KS,0,0,0,1,0,0,0,,,0.023155468,0.008209233
,Kansas,KS,1,1,1,0,0,0,0,,,0.917383134,0.979411304
,Kansas,KS,0,1,1,0,0,0,0,,,0.241452932,0.049286872
,Kansas,KS,1,0,1,0,0,0,0,,,0.851935208,0.960071087
,Kansas,KS,0,0,1,0,0,0,0,,,0.176005006,0.029946653
,Kansas,KS,1,1,0,0,0,0,0,,,0.741378129,0.949464679
,Kansas,KS,0,1,0,0,0,0,0,,,0.065447919,0.019340219
,Kansas,KS,1,0,0,0,0,0,0,,,0.675930202,0.930124462
,Kansas,KS,0,0,0,0,0,0,0,,,0,0
,Kentucky,KY,1,1,1,1,1,0,0,,,0.95973736,0.991451204
,Kentucky,KY,0,1,1,1,1,0,0,,,0.1586795,0.062864296
,Kentucky,KY,1,0,1,1,1,0,0,,,0.867919207,0.947668076
,Kentucky,KY,0,0,1,1,1,0,0,,,0.066861346,0.019081142
,Kentucky,KY,1,1,0,1,1,0,0,,,0.908872962,0.980692923
,Kentucky,KY,0,1,0,1,1,0,0,,,0.107815087,0.052106019
,Kentucky,KY,1,0,0,1,1,0,0,,,0.817054808,0.936909795
,Kentucky,KY,0,0,0,1,1,0,0,,,0.015996927,0.008322866
,Kentucky,KY,1,1,1,0,1,0,0,,,0.945340157,0.983602762
,Kentucky,KY,0,1,1,0,1,0,0,,,0.144282296,0.055015862
,Kentucky,KY,1,0,1,0,1,0,0,,,0.853522003,0.939819634
,Kentucky,KY,0,0,1,0,1,0,0,,,0.052464142,0.011232706
,Kentucky,KY,1,1,0,0,1,0,0,,,0.894475758,0.972844481
,Kentucky,KY,0,1,0,0,1,0,0,,,0.093417883,0.044257585
,Kentucky,KY,1,0,0,0,1,0,0,,,0.802657604,0.929061353
,Kentucky,KY,0,0,0,0,1,0,0,,,0.001599726,0.00047443
,Kentucky,KY,1,1,1,1,0,0,0,,,0.958137631,0.990976751
,Kentucky,KY,0,1,1,1,0,0,0,,,0.157079771,0.062389866
,Kentucky,KY,1,0,1,1,0,0,0,,,0.866319478,0.947193623
,Kentucky,KY,0,0,1,1,0,0,0,,,0.065261617,0.018606711
,Kentucky,KY,1,1,0,1,0,0,0,,,0.907273233,0.98021847
,Kentucky,KY,0,1,0,1,0,0,0,,,0.106215358,0.051631588
,Kentucky,KY,1,0,0,1,0,0,0,,,0.815455079,0.936435342
,Kentucky,KY,0,0,0,1,0,0,0,,,0.0143972,0.007848435
,Kentucky,KY,1,1,1,0,0,0,0,,,0.943740427,0.983128309
,Kentucky,KY,0,1,1,0,0,0,0,,,0.142682567,0.054541431
,Kentucky,KY,1,0,1,0,0,0,0,,,0.851922274,0.939345181
,Kentucky,KY,0,0,1,0,0,0,0,,,0.050864417,0.010758275
,Kentucky,KY,1,1,0,0,0,0,0,,,0.892876029,0.972370028
,Kentucky,KY,0,1,0,0,0,0,0,,,0.091818154,0.043783154
,Kentucky,KY,1,0,0,0,0,0,0,,,0.801057875,0.9285869
,Kentucky,KY,0,0,0,0,0,0,0,,,0,0
New Orleans,Louisiana,LA,1,1,1,1,1,0,0,0.977552116,0.98426193,0.972575963,0.990521967
New Orleans,Louisiana,LA,0,1,1,1,1,0,0,0.808548987,0.506994665,0.454601586,0.2349675
New Orleans,Louisiana,LA,1,0,1,1,1,0,0,0.246639326,0.5268659,0.59055829,0.787598252
New Orleans,Louisiana,LA,0,0,1,1,1,0,0,0.07763622,0.049598604,0.072583944,0.032043748
New Orleans,Louisiana,LA,1,1,0,1,1,0,0,0.92696321,0.951553881,0.920332849,0.97176981
New Orleans,Louisiana,LA,0,1,0,1,1,0,0,0.757960081,0.474286616,0.402358502,0.216215357
New Orleans,Louisiana,LA,1,0,0,1,1,0,0,0.19605045,0.494157851,0.538315177,0.768846095
New Orleans,Louisiana,LA,0,0,0,1,1,0,0,0.02704734,0.01689055,0.02034086,0.0132916
New Orleans,Louisiana,LA,1,1,1,0,1,0,0,0.950873792,0.967371404,0.957415283,0.980276465
New Orleans,Louisiana,LA,0,1,1,0,1,0,0,0.781870663,0.490104109,0.439440906,0.224721968
New Orleans,Louisiana,LA,1,0,1,0,1,0,0,0.219961017,0.509975374,0.575397611,0.77735275
New Orleans,Louisiana,LA,0,0,1,0,1,0,0,0.050957907,0.032708053,0.057423268,0.021798223
New Orleans,Louisiana,LA,1,1,0,0,1,0,0,0.900284886,0.934663355,0.905172169,0.961524308
New Orleans,Louisiana,LA,0,1,0,0,1,0,0,0.731281757,0.45739606,0.387197822,0.205969825
New Orleans,Louisiana,LA,1,0,0,0,1,0,0,0.169372141,0.477267295,0.523154497,0.758600593
New Orleans,Louisiana,LA,0,0,0,0,1,0,0,0.000369032,0,0.005180181,0.003046075
New Orleans,Louisiana,LA,1,1,1,1,0,0,0,0.977183104,0.98426193,0.967395782,0.987475872
New Orleans,Louisiana,LA,0,1,1,1,0,0,0,0.808179975,0.506994665,0.449421406,0.23192142
New Orleans,Louisiana,LA,1,0,1,1,0,0,0,0.246270299,0.5268659,0.58537811,0.784552157
New Orleans,Louisiana,LA,0,0,1,1,0,0,0,0.077267185,0.049598604,0.067403764,0.028997675
New Orleans,Louisiana,LA,1,1,0,1,0,0,0,0.926594198,0.951553881,0.915152669,0.968723714
New Orleans,Louisiana,LA,0,1,0,1,0,0,0,0.757591069,0.474286616,0.397178322,0.213169277
New Orleans,Louisiana,LA,1,0,0,1,0,0,0,0.195681423,0.494157851,0.533134997,0.765799999
New Orleans,Louisiana,LA,0,0,0,1,0,0,0,0.026678307,0.01689055,0.015160679,0.010245525
New Orleans,Louisiana,LA,1,1,1,0,0,0,0,0.95050478,0.967371404,0.952235103,0.97723037
New Orleans,Louisiana,LA,0,1,1,0,0,0,0,0.781501651,0.490104109,0.434260726,0.221675888
New Orleans,Louisiana,LA,1,0,1,0,0,0,0,0.21959199,0.509975374,0.570217431,0.774306655
New Orleans,Louisiana,LA,0,0,1,0,0,0,0,0.050588876,0.032708053,0.052243087,0.018752148
New Orleans,Louisiana,LA,1,1,0,0,0,0,0,0.899915874,0.934663355,0.899991989,0.958478212
New Orleans,Louisiana,LA,0,1,0,0,0,0,0,0.730912745,0.45739606,0.382017642,0.202923745
New Orleans,Louisiana,LA,1,0,0,0,0,0,0,0.169003114,0.477267295,0.517974317,0.755554497
New Orleans,Louisiana,LA,0,0,0,0,0,0,0,0,0,0,0
,Maine,ME,1,1,1,1,1,0,0,,,0.958717287,0.99201715
,Maine,ME,0,1,1,1,1,0,0,,,0.065356627,0.032594837
,Maine,ME,1,0,1,1,1,0,0,,,0.936547577,0.984469771
,Maine,ME,0,0,1,1,1,0,0,,,0.043186948,0.025047429
,Maine,ME,1,1,0,1,1,0,0,,,0.934042454,0.979172051
,Maine,ME,0,1,0,1,1,0,0,,,0.040681813,0.019749735
,Maine,ME,1,0,0,1,1,0,0,,,0.911872745,0.971624672
,Maine,ME,0,0,0,1,1,0,0,,,0.018512134,0.012202328
,Maine,ME,1,1,1,0,1,0,0,,,0.947254002,0.985008836
,Maine,ME,0,1,1,0,1,0,0,,,0.053893354,0.025586531
,Maine,ME,1,0,1,0,1,0,0,,,0.925084293,0.977461457
,Maine,ME,0,0,1,0,1,0,0,,,0.031723674,0.018039126
,Maine,ME,1,1,0,0,1,0,0,,,0.922579169,0.972163737
,Maine,ME,0,1,0,0,1,0,0,,,0.02921854,0.012741429
,Maine,ME,1,0,0,0,1,0,0,,,0.90040946,0.964616358
,Maine,ME,0,0,0,0,1,0,0,,,0.00704886,0.005194024
,Maine,ME,1,1,1,1,0,0,0,,,0.951668441,0.986823142
,Maine,ME,0,1,1,1,0,0,0,,,0.058307767,0.027400812
,Maine,ME,1,0,1,1,0,0,0,,,0.929498732,0.979275763
,Maine,ME,0,0,1,1,0,0,0,,,0.036138088,0.019853406
,Maine,ME,1,1,0,1,0,0,0,,,0.926993608,0.973978043
,Maine,ME,0,1,0,1,0,0,0,,,0.033632953,0.014555709
,Maine,ME,1,0,0,1,0,0,0,,,0.904823899,0.966430664
,Maine,ME,0,0,0,1,0,0,0,,,0.011463272,0.007008304
,Maine,ME,1,1,1,0,0,0,0,,,0.940205157,0.979814827
,Maine,ME,0,1,1,0,0,0,0,,,0.046844494,0.020392507
,Maine,ME,1,0,1,0,0,0,0,,,0.918035448,0.972267449
,Maine,ME,0,0,1,0,0,0,0,,,0.024674814,0.012845102
,Maine,ME,1,1,0,0,0,0,0,,,0.915530324,0.966969728
,Maine,ME,0,1,0,0,0,0,0,,,0.022169679,0.007547405
,Maine,ME,1,0,0,0,0,0,0,,,0.893360615,0.95942235
,Maine,ME,0,0,0,0,0,0,0,,,0,0
Baltimore,Maryland,MD,1,1,1,1,1,0,0,0.966141105,0.979308784,0.948160827,0.979330361
Baltimore,Maryland,MD,0,1,1,1,1,0,0,0.807231784,0.395905793,0.49730581,0.24275957
Baltimore,Maryland,MD,1,0,1,1,1,0,0,0.237267554,0.667224288,0.629110277,0.824745655
Baltimore,Maryland,MD,0,0,1,1,1,0,0,0.078358196,0.083821267,0.178255275,0.088174887
Baltimore,Maryland,MD,1,1,0,1,1,0,0,0.909913063,0.961435139,0.82988286,0.941197634
Baltimore,Maryland,MD,0,1,0,1,1,0,0,0.751003742,0.378032148,0.379027843,0.204626858
Baltimore,Maryland,MD,1,0,0,1,1,0,0,0.181039482,0.649350643,0.51083231,0.786612928
Baltimore,Maryland,MD,0,0,0,1,1,0,0,0.022130132,0.065947615,0.059977308,0.050042171
Baltimore,Maryland,MD,1,1,1,0,1,0,0,0.950400233,0.913361192,0.890550673,0.930857301
Baltimore,Maryland,MD,0,1,1,0,1,0,0,0.791490912,0.329958171,0.439695656,0.194286525
Baltimore,Maryland,MD,1,0,1,0,1,0,0,0.221526667,0.601276696,0.571500123,0.776272595
Baltimore,Maryland,MD,0,0,1,0,1,0,0,0.062617309,0.017873652,0.120645121,0.039701838
Baltimore,Maryland,MD,1,1,0,0,1,0,0,0.894172192,0.895487547,0.772272706,0.892724574
Baltimore,Maryland,MD,0,1,0,0,1,0,0,0.735262871,0.312084526,0.321417689,0.156153813
Baltimore,Maryland,MD,1,0,0,0,1,0,0,0.165298596,0.583403051,0.453222215,0.738139868
Baltimore,Maryland,MD,0,0,0,0,1,0,0,0.006389241,0,0.002367164,0.001569124
Baltimore,Maryland,MD,1,1,1,1,0,0,0,0.959751844,0.979308784,0.945793688,0.977761209
Baltimore,Maryland,MD,0,1,1,1,0,0,0,0.800842524,0.395905793,0.494938642,0.241190448
Baltimore,Maryland,MD,1,0,1,1,0,0,0,0.230878308,0.667224288,0.626743138,0.823176503
Baltimore,Maryland,MD,0,0,1,1,0,0,0,0.071968958,0.083821267,0.175888106,0.086605765
Baltimore,Maryland,MD,1,1,0,1,0,0,0,0.903523803,0.961435139,0.827515721,0.939628482
Baltimore,Maryland,MD,0,1,0,1,0,0,0,0.744614482,0.378032148,0.376660675,0.203057736
Baltimore,Maryland,MD,1,0,0,1,0,0,0,0.174650237,0.649350643,0.508465171,0.785043776
Baltimore,Maryland,MD,0,0,0,1,0,0,0,0.01574089,0.065947615,0.057610143,0.048473049
Baltimore,Maryland,MD,1,1,1,0,0,0,0,0.944010973,0.913361192,0.888183534,0.929288149
Baltimore,Maryland,MD,0,1,1,0,0,0,0,0.785101652,0.329958171,0.437328488,0.192717403
Baltimore,Maryland,MD,1,0,1,0,0,0,0,0.215137422,0.601276696,0.569132984,0.774703443
Baltimore,Maryland,MD,0,0,1,0,0,0,0,0.056228068,0.017873652,0.11827796,0.038132716
Baltimore,Maryland,MD,1,1,0,0,0,0,0,0.887782931,0.895487547,0.769905567,0.891155422
Baltimore,Maryland,MD,0,1,0,0,0,0,0,0.72887361,0.312084526,0.319050521,0.154584691
Baltimore,Maryland,MD,1,0,0,0,0,0,0,0.158909351,0.583403051,0.450855047,0.736570716
Baltimore,Maryland,MD,0,0,0,0,0,0,0,0,0,0,0
Boston,Massachusetts,MA,1,1,1,1,1,0,0,0.942723751,0.981265187,0.954390824,0.987791896
Boston,Massachusetts,MA,0,1,1,1,1,0,0,0.719642401,0.231513515,0.299113899,0.0861599
Boston,Massachusetts,MA,1,0,1,1,1,0,0,0.639859378,0.874935746,0.874010742,0.95947504
Boston,Massachusetts,MA,0,0,1,1,1,0,0,0.416778058,0.125184089,0.218733802,0.057843044
Boston,Massachusetts,MA,1,1,0,1,1,0,0,0.592131913,0.921755672,0.795665801,0.9547894
Boston,Massachusetts,MA,0,1,0,1,1,0,0,0.369050592,0.17200397,0.140388831,0.053157385
Boston,Massachusetts,MA,1,0,0,1,1,0,0,0.2892676,0.81542623,0.715285718,0.926472545
Boston,Massachusetts,MA,0,0,0,1,1,0,0,0.066186219,0.065674558,0.060008772,0.024840532
Boston,Massachusetts,MA,1,1,1,0,1,0,0,0.878572345,0.917834044,0.895389378,0.963592947
Boston,Massachusetts,MA,0,1,1,0,1,0,0,0.655490994,0.168082342,0.240112439,0.061960928
Boston,Massachusetts,MA,1,0,1,0,1,0,0,0.575707972,0.811504602,0.815009296,0.935276091
Boston,Massachusetts,MA,0,0,1,0,1,0,0,0.352626652,0.061752919,0.159732372,0.033644073
Boston,Massachusetts,MA,1,1,0,0,1,0,0,0.527980506,0.858324528,0.736664355,0.930590451
Boston,Massachusetts,MA,0,1,0,0,1,0,0,0.304899156,0.108572803,0.081387393,0.028958416
Boston,Massachusetts,MA,1,0,0,0,1,0,0,0.225116163,0.751995087,0.656284273,0.902273595
Boston,Massachusetts,MA,0,0,0,0,1,0,0,0.002034799,0.002243381,0.001007336,0.000641562
Boston,Massachusetts,MA,1,1,1,1,0,0,0,0.940688968,0.979021788,0.953383505,0.987150311
Boston,Massachusetts,MA,0,1,1,1,0,0,0,0.717607617,0.22927013,0.298106551,0.085518338
Boston,Massachusetts,MA,1,0,1,1,0,0,0,0.637824595,0.872692347,0.873003423,0.958833456
Boston,Massachusetts,MA,0,0,1,1,0,0,0,0.414743245,0.122940712,0.217726469,0.057201482
Boston,Massachusetts,MA,1,1,0,1,0,0,0,0.590097129,0.919512272,0.794658482,0.954147816
Boston,Massachusetts,MA,0,1,0,1,0,0,0,0.367015779,0.169760585,0.139381498,0.052515823
Boston,Massachusetts,MA,1,0,0,1,0,0,0,0.287232786,0.813182831,0.7142784,0.92583096
Boston,Massachusetts,MA,0,0,0,1,0,0,0,0.064151421,0.063431174,0.059001435,0.02419897
Boston,Massachusetts,MA,1,1,1,0,0,0,0,0.876537561,0.915590644,0.89438206,0.962951362
Boston,Massachusetts,MA,0,1,1,0,0,0,0,0.653456211,0.165838957,0.239105105,0.061319366
Boston,Massachusetts,MA,1,0,1,0,0,0,0,0.573673189,0.809261203,0.814001977,0.934634507
Boston,Massachusetts,MA,0,0,1,0,0,0,0,0.350591838,0.059509538,0.158725038,0.033002511
Boston,Massachusetts,MA,1,1,0,0,0,0,0,0.525945723,0.856081128,0.735657036,0.929948866
Boston,Massachusetts,MA,0,1,0,0,0,0,0,0.302864343,0.106329419,0.08038006,0.028316854
Boston,Massachusetts,MA,1,0,0,0,0,0,0,0.223081365,0.749751687,0.655276954,0.901632011
Boston,Massachusetts,MA,0,0,0,0,0,0,0,0,0,0,0
Detroit,Michigan,MI,1,1,1,1,1,0,0,0.962072074,0.987866282,0.952391446,0.987476289
Detroit,Michigan,MI,0,1,1,1,1,0,0,0.535341442,0.239780426,0.270399332,0.099346481
Detroit,Michigan,MI,1,0,1,1,1,0,0,0.541173637,0.786975622,0.792039096,0.92748636
Detroit,Michigan,MI,0,0,1,1,1,0,0,0.114443019,0.038889747,0.11004696,0.039356556
Detroit,Michigan,MI,1,1,0,1,1,0,0,0.881458104,0.969552636,0.876111329,0.966750801
Detroit,Michigan,MI,0,1,0,1,1,0,0,0.454727441,0.221466765,0.1941192,0.078620978
Detroit,Michigan,MI,1,0,0,1,1,0,0,0.460559607,0.768661976,0.715758979,0.906760871
Detroit,Michigan,MI,0,0,0,1,1,0,0,0.033829018,0.020576082,0.033766851,0.018631049
Detroit,Michigan,MI,1,1,1,0,1,0,0,0.930462062,0.969254911,0.923678577,0.971164882
Detroit,Michigan,MI,0,1,1,0,1,0,0,0.50373143,0.221169069,0.241686463,0.083035104
Detroit,Michigan,MI,1,0,1,0,1,0,0,0.509563625,0.768364251,0.763326228,0.911174953
Detroit,Michigan,MI,0,0,1,0,1,0,0,0.082832992,0.020278398,0.081334107,0.023045173
Detroit,Michigan,MI,1,1,0,0,1,0,0,0.849848092,0.950941265,0.84739846,0.950439394
Detroit,Michigan,MI,0,1,0,0,1,0,0,0.423117429,0.202855408,0.165406346,0.062309593
Detroit,Michigan,MI,1,0,0,0,1,0,0,0.428949594,0.750050604,0.687046111,0.890449464
Detroit,Michigan,MI,0,0,0,0,1,0,0,0.002218994,0.00196473,0.005053996,0.002319668
Detroit,Michigan,MI,1,1,1,1,0,0,0,0.959853053,0.985901535,0.947337449,0.985156596
Detroit,Michigan,MI,0,1,1,1,0,0,0,0.53312242,0.237815693,0.265345335,0.09702681
Detroit,Michigan,MI,1,0,1,1,0,0,0,0.538954616,0.785010874,0.786985099,0.925166667
Detroit,Michigan,MI,0,0,1,1,0,0,0,0.112224028,0.036925018,0.104992963,0.037036888
Detroit,Michigan,MI,1,1,0,1,0,0,0,0.879239082,0.967587888,0.871057332,0.964431107
Detroit,Michigan,MI,0,1,0,1,0,0,0,0.45250845,0.219502032,0.189065203,0.076301306
Detroit,Michigan,MI,1,0,0,1,0,0,0,0.458340615,0.766697228,0.710704982,0.904441178
Detroit,Michigan,MI,0,0,0,1,0,0,0,0.031610023,0.018611353,0.028712856,0.016311381
Detroit,Michigan,MI,1,1,1,0,0,0,0,0.928243041,0.967290163,0.91862458,0.968845189
Detroit,Michigan,MI,0,1,1,0,0,0,0,0.501512408,0.219204336,0.236632466,0.080715433
Detroit,Michigan,MI,1,0,1,0,0,0,0,0.507344604,0.766399503,0.758272231,0.908855259
Detroit,Michigan,MI,0,0,1,0,0,0,0,0.080614001,0.018313667,0.07628011,0.020725505
Detroit,Michigan,MI,1,1,0,0,0,0,0,0.84762907,0.948976517,0.842344463,0.9481197
Detroit,Michigan,MI,0,1,0,0,0,0,0,0.420898438,0.200890675,0.160352349,0.059989925
Detroit,Michigan,MI,1,0,0,0,0,0,0,0.426730603,0.748085856,0.681992114,0.888129771
Detroit,Michigan,MI,0,0,0,0,0,0,0,0,0,0,0
Mineapolis,Minnesota,MN,1,1,1,1,1,0,0,0.932850659,0.971373618,0.948031545,0.986100197
Mineapolis,Minnesota,MN,0,1,1,1,1,0,0,0.379414797,0.103351735,0.22504288,0.060904864
Mineapolis,Minnesota,MN,1,0,1,1,1,0,0,0.752681851,0.926275313,0.870789289,0.969445884
Mineapolis,Minnesota,MN,0,0,1,1,1,0,0,0.199246019,0.058253407,0.147800639,0.044250522
Mineapolis,Minnesota,MN,1,1,0,1,1,0,0,0.819286406,0.944681168,0.86758399,0.965892851
Mineapolis,Minnesota,MN,0,1,0,1,1,0,0,0.265850514,0.076659285,0.144595355,0.040697519
Mineapolis,Minnesota,MN,1,0,0,1,1,0,0,0.639117599,0.899582863,0.790341735,0.949238539
Mineapolis,Minnesota,MN,0,0,0,1,1,0,0,0.085681744,0.031560957,0.0673531,0.024043178
Mineapolis,Minnesota,MN,1,1,1,0,1,0,0,0.85579437,0.93981266,0.893287539,0.963865936
Mineapolis,Minnesota,MN,0,1,1,0,1,0,0,0.302358508,0.071790777,0.170298874,0.038670596
Mineapolis,Minnesota,MN,1,0,1,0,1,0,0,0.675625563,0.894714355,0.816045284,0.947211623
Mineapolis,Minnesota,MN,0,0,1,0,1,0,0,0.12218973,0.026692452,0.093056634,0.022016257
Mineapolis,Minnesota,MN,1,1,0,0,1,0,0,0.742230117,0.91312021,0.812839985,0.94365859
Mineapolis,Minnesota,MN,0,1,0,0,1,0,0,0.188794225,0.045098327,0.089851342,0.018463252
Mineapolis,Minnesota,MN,1,0,0,0,1,0,0,0.56206131,0.868021905,0.73559773,0.927004278
Mineapolis,Minnesota,MN,0,0,0,0,1,0,0,0.008625455,0,0.012609096,0.00180891
Mineapolis,Minnesota,MN,1,1,1,1,0,0,0,0.924225211,0.971373618,0.935422421,0.984291315
Mineapolis,Minnesota,MN,0,1,1,1,0,0,0,0.370789349,0.103351735,0.212433785,0.059095956
Mineapolis,Minnesota,MN,1,0,1,1,0,0,0,0.744056404,0.926275313,0.858180165,0.967637002
Mineapolis,Minnesota,MN,0,0,1,1,0,0,0,0.190620571,0.058253407,0.135191545,0.042441614
Mineapolis,Minnesota,MN,1,1,0,1,0,0,0,0.810660958,0.944681168,0.854974866,0.96408397
Mineapolis,Minnesota,MN,0,1,0,1,0,0,0,0.257225066,0.076659285,0.13198626,0.038888611
